Type,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(?),Qs,Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PB
HSS,HSS10X10X3/8,F,47.90,13.20,0.00,0.00,10.00,8.95,0.00,0.00,0.00,10.00,8.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.60,0.00,25.60,0.00,202.00,47.20,40.40,3.92,202.00,47.20,40.40,3.92,0.00,0.00,0.00,320.00,0.00,64.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X10X5/16,F,40.35,11.10,0.00,0.00,10.00,9.13,0.00,0.00,0.00,10.00,9.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.40,0.00,31.40,0.00,172.00,40.10,34.50,3.94,172.00,40.10,34.50,3.94,0.00,0.00,0.00,271.00,0.00,54.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X10X1/4,F,32.63,8.96,0.00,0.00,10.00,9.30,0.00,0.00,0.00,10.00,9.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.90,0.00,39.90,0.00,141.00,32.70,28.30,3.97,141.00,32.70,28.30,3.97,0.00,0.00,0.00,220.00,0.00,44.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X10X3/16,F,24.73,6.76,0.00,0.00,10.00,9.48,0.00,0.00,0.00,10.00,9.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.50,0.00,54.50,0.00,108.00,24.80,21.60,4.00,108.00,24.80,21.60,4.00,0.00,0.00,0.00,167.00,0.00,33.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X8X5/8,F,67.82,18.70,0.00,0.00,10.00,8.26,0.00,0.00,0.00,8.00,6.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,14.20,0.00,253.00,62.20,50.50,3.68,178.00,53.30,44.50,3.09,0.00,0.00,0.00,346.00,0.00,80.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X8X1/2,F,55.66,15.30,0.00,0.00,10.00,8.60,0.00,0.00,0.00,8.00,6.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.20,0.00,18.50,0.00,214.00,51.90,42.70,3.73,151.00,44.50,37.80,3.14,0.00,0.00,0.00,288.00,0.00,66.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X8X3/8,F,42.79,11.80,0.00,0.00,10.00,8.95,0.00,0.00,0.00,8.00,6.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.90,0.00,25.60,0.00,169.00,40.50,33.90,3.79,120.00,34.80,30.00,3.19,0.00,0.00,0.00,224.00,0.00,51.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X8X5/16,F,36.10,9.92,0.00,0.00,10.00,9.13,0.00,0.00,0.00,8.00,7.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.50,0.00,31.40,0.00,145.00,34.40,29.00,3.82,103.00,29.60,25.70,3.22,0.00,0.00,0.00,190.00,0.00,43.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X8X1/4,F,29.23,8.03,0.00,0.00,10.00,9.30,0.00,0.00,0.00,8.00,7.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.30,0.00,39.90,0.00,119.00,28.10,23.80,3.85,84.70,24.20,21.20,3.25,0.00,0.00,0.00,155.00,0.00,35.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X8X3/16,F,22.18,6.06,0.00,0.00,10.00,9.48,0.00,0.00,0.00,8.00,7.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,54.50,0.00,91.40,21.40,18.30,3.88,65.10,18.40,16.30,3.28,0.00,0.00,0.00,118.00,0.00,26.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X6X5/8,F,59.32,16.40,0.00,0.00,10.00,8.26,0.00,0.00,0.00,6.00,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.33,0.00,14.20,0.00,201.00,51.30,40.20,3.50,89.40,35.80,29.80,2.34,0.00,0.00,0.00,209.00,0.00,58.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X6X1/2,F,48.85,13.50,0.00,0.00,10.00,8.60,0.00,0.00,0.00,6.00,4.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.91,0.00,18.50,0.00,171.00,43.00,34.30,3.57,76.80,30.10,25.60,2.39,0.00,0.00,0.00,176.00,0.00,48.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X6X3/8,F,37.69,10.40,0.00,0.00,10.00,8.95,0.00,0.00,0.00,6.00,4.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.20,0.00,25.60,0.00,137.00,33.80,27.40,3.63,61.80,23.70,20.60,2.44,0.00,0.00,0.00,139.00,0.00,37.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X6X5/16,F,31.84,8.76,0.00,0.00,10.00,9.13,0.00,0.00,0.00,6.00,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.60,0.00,31.40,0.00,118.00,28.80,23.50,3.66,53.30,20.20,17.80,2.47,0.00,0.00,0.00,118.00,0.00,32.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X6X1/4,F,25.82,7.10,0.00,0.00,10.00,9.30,0.00,0.00,0.00,6.00,5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.70,0.00,39.90,0.00,96.90,23.60,19.40,3.69,44.10,16.60,14.70,2.49,0.00,0.00,0.00,96.70,0.00,26.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X6X3/16,F,19.63,5.37,0.00,0.00,10.00,9.48,0.00,0.00,0.00,6.00,5.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.50,0.00,54.50,0.00,74.60,18.00,14.90,3.73,34.10,12.70,11.40,2.52,0.00,0.00,0.00,73.80,0.00,19.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X5X3/8,F,35.13,9.67,0.00,0.00,10.00,8.95,0.00,0.00,0.00,5.00,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30,0.00,25.60,0.00,120.00,30.40,24.10,3.53,40.60,18.70,16.20,2.05,0.00,0.00,0.00,100.00,0.00,31.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X5X5/16,F,29.72,8.17,0.00,0.00,10.00,9.13,0.00,0.00,0.00,5.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.20,0.00,31.40,0.00,104.00,26.00,20.80,3.56,35.20,16.00,14.10,2.07,0.00,0.00,0.00,86.00,0.00,26.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X5X1/4,F,24.12,6.63,0.00,0.00,10.00,9.30,0.00,0.00,0.00,5.00,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,0.00,39.90,0.00,85.80,21.30,17.20,3.60,29.30,13.20,11.70,2.10,0.00,0.00,0.00,70.70,0.00,21.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X5X3/16,F,18.35,5.02,0.00,0.00,10.00,9.48,0.00,0.00,0.00,5.00,4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.70,0.00,54.50,0.00,66.20,16.30,13.20,3.63,22.70,10.10,9.09,2.13,0.00,0.00,0.00,54.10,0.00,16.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X4X5/8,F,50.81,14.00,0.00,0.00,10.00,8.26,0.00,0.00,0.00,4.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.89,0.00,14.20,0.00,149.00,40.30,29.90,3.26,33.50,20.60,16.80,1.54,0.00,0.00,0.00,95.70,0.00,36.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X4X1/2,F,42.05,11.60,0.00,0.00,10.00,8.60,0.00,0.00,0.00,4.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.59,0.00,18.50,0.00,129.00,34.10,25.80,3.34,29.50,17.60,14.70,1.59,0.00,0.00,0.00,82.60,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X4X3/8,F,32.58,8.97,0.00,0.00,10.00,8.95,0.00,0.00,0.00,4.00,2.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.45,0.00,25.60,0.00,104.00,27.00,20.80,3.41,24.30,14.00,12.10,1.64,0.00,0.00,0.00,66.50,0.00,24.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X4X5/16,F,27.59,7.59,0.00,0.00,10.00,9.13,0.00,0.00,0.00,4.00,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,31.40,0.00,90.10,23.10,18.00,3.44,21.20,12.10,10.60,1.67,0.00,0.00,0.00,57.30,0.00,20.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X4X1/4,F,22.42,6.17,0.00,0.00,10.00,9.30,0.00,0.00,0.00,4.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.20,0.00,39.90,0.00,74.70,19.00,14.90,3.48,17.70,10.00,8.87,1.70,0.00,0.00,0.00,47.40,0.00,17.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X4X3/16,F,17.08,4.67,0.00,0.00,10.00,9.48,0.00,0.00,0.00,4.00,3.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,54.50,0.00,57.80,14.60,11.60,3.52,13.90,7.66,6.93,1.72,0.00,0.00,0.00,36.50,0.00,13.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X4X1/8,F,11.56,3.16,0.00,0.00,10.00,9.65,0.00,0.00,0.00,4.00,3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.50,0.00,83.20,0.00,39.80,10.00,7.97,3.55,9.65,5.26,4.83,1.75,0.00,0.00,0.00,25.10,0.00,8.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3-1/2X1/2,F,40.34,11.10,0.00,0.00,10.00,8.60,0.00,0.00,0.00,3.50,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.52,0.00,18.50,0.00,118.00,31.90,23.70,3.26,21.40,14.70,12.20,1.39,0.00,0.00,0.00,63.20,0.00,26.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3-1/2X3/8,F,31.31,8.62,0.00,0.00,10.00,8.95,0.00,0.00,0.00,3.50,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.02,0.00,25.60,0.00,96.10,25.30,19.20,3.34,17.80,11.80,10.20,1.44,0.00,0.00,0.00,51.50,0.00,21.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3-1/2X5/16,F,26.53,7.30,0.00,0.00,10.00,9.13,0.00,0.00,0.00,3.50,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.04,0.00,31.40,0.00,83.20,21.70,16.60,3.38,15.60,10.20,8.92,1.46,0.00,0.00,0.00,44.60,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3-1/2X1/4,F,21.57,5.93,0.00,0.00,10.00,9.30,0.00,0.00,0.00,3.50,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,39.90,0.00,69.10,17.90,13.80,3.41,13.10,8.45,7.51,1.49,0.00,0.00,0.00,37.00,0.00,14.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3-1/2X3/16,F,16.44,4.50,0.00,0.00,10.00,9.48,0.00,0.00,0.00,3.50,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.10,0.00,54.50,0.00,53.60,13.70,10.70,3.45,10.30,6.52,5.89,1.51,0.00,0.00,0.00,28.60,0.00,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3-1/2X1/8,F,11.13,3.04,0.00,0.00,10.00,9.65,0.00,0.00,0.00,3.50,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.20,0.00,83.20,0.00,37.00,9.37,7.40,3.49,7.22,4.48,4.12,1.54,0.00,0.00,0.00,19.80,0.00,7.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3X3/8,F,30.03,8.27,0.00,0.00,10.00,8.95,0.00,0.00,0.00,3.00,1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.59,0.00,25.60,0.00,88.00,23.70,17.60,3.26,12.40,9.73,8.28,1.22,0.00,0.00,0.00,37.80,0.00,17.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3X5/16,F,25.46,7.01,0.00,0.00,10.00,9.13,0.00,0.00,0.00,3.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.32,0.00,31.40,0.00,76.30,20.30,15.30,3.30,11.00,8.42,7.30,1.25,0.00,0.00,0.00,33.00,0.00,15.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3X1/4,F,20.72,5.70,0.00,0.00,10.00,9.30,0.00,0.00,0.00,3.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.87,0.00,39.90,0.00,63.60,16.70,12.70,3.34,9.28,6.99,6.19,1.28,0.00,0.00,0.00,27.60,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3X3/16,F,15.80,4.32,0.00,0.00,10.00,9.48,0.00,0.00,0.00,3.00,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.30,0.00,54.50,0.00,49.40,12.80,9.87,3.38,7.33,5.41,4.89,1.30,0.00,0.00,0.00,21.50,0.00,9.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X3X1/8,F,10.71,2.93,0.00,0.00,10.00,9.65,0.00,0.00,0.00,3.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.80,0.00,83.20,0.00,34.20,8.80,6.83,3.42,5.16,3.74,3.44,1.33,0.00,0.00,0.00,14.90,0.00,6.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X2X3/8,F,27.48,7.58,0.00,0.00,10.00,8.95,0.00,0.00,0.00,2.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.73,0.00,25.60,0.00,71.70,20.30,14.30,3.08,4.70,5.76,4.70,0.79,0.00,0.00,0.00,15.90,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X2X5/16,F,23.34,6.43,0.00,0.00,10.00,9.13,0.00,0.00,0.00,2.00,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.88,0.00,31.40,0.00,62.60,17.50,12.50,3.12,4.24,5.06,4.24,0.81,0.00,0.00,0.00,14.20,0.00,9.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X2X1/4,F,19.02,5.24,0.00,0.00,10.00,9.30,0.00,0.00,0.00,2.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.58,0.00,39.90,0.00,52.50,14.40,10.50,3.17,3.67,4.26,3.67,0.84,0.00,0.00,0.00,12.20,0.00,7.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X2X3/16,F,14.53,3.98,0.00,0.00,10.00,9.48,0.00,0.00,0.00,2.00,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.51,0.00,54.50,0.00,41.00,11.10,8.19,3.21,2.97,3.34,2.97,0.86,0.00,0.00,0.00,9.74,0.00,6.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS,HSS10X2X1/8,F,9.86,2.70,0.00,0.00,10.00,9.65,0.00,0.00,0.00,2.00,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.20,0.00,83.20,0.00,28.50,7.65,5.70,3.25,2.14,2.33,2.14,0.89,0.00,0.00,0.00,6.90,0.00,4.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
